steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
4920,Natural Selection 2,game,9.99,10/30/12 00:00,80,8513,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/4920/header.jpg?t=1479939528
6000,STAR WARS‰ã¢ Republic Commando‰ã¢,game,9.99,7/8/09 00:00,78,4662,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6000/header.jpg?t=1489548486
6010,Indiana Joneså¨ and the Fate of Atlantis‰ã¢,game,5.99,7/8/09 00:00,,464,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/6010/header.jpg?t=1491238602
6020,STAR WARS‰ã¢ Jedi Knight - Jedi Academy‰ã¢,game,9.99,9/16/09 00:00,81,4277,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/6020/header.jpg?t=1489550565
6030,STAR WARS‰ã¢ Jedi Knight II - Jedi Outcast‰ã¢,game,9.99,9/16/09 00:00,89,1707,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/6030/header.jpg?t=1489458409
6040,The Digå¨,game,5.99,7/8/09 00:00,,451,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/6040/header.jpg?t=1488239504
6060,STAR WARS‰ã¢ Battlefront‰ã¢ II,game,9.99,7/8/09 00:00,78,19594,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6060/header.jpg?t=1485213291
6080,Thrillvilleå¨: Off the Rails‰ã¢,game,9.99,7/8/09 00:00,70,198,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6080/header.jpg?t=1491021102
6090,Armed and Dangerouså¨,game,5.99,7/8/09 00:00,78,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6090/header.jpg?t=1484958138
6120,Shank,game,9.99,10/25/10 00:00,67,1399,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/6120/header.jpg?t=1478110226
6200,Ghost Masterå¨,game,4.99,12/21/06 00:00,81,953,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6200/header.jpg?t=1447350951
6210,Vegas: Make It Big‰ã¢,game,4.99,12/21/06 00:00,,105,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6210/header.jpg?t=1447350950
6220,FlatOut,game,7.49,2/2/07 00:00,72,1499,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6220/header.jpg?t=1447350968
6250,Making History: The Calm & the Storm,game,4.99,3/13/07 00:00,70,482,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6250/header.jpg?t=1447350978
6270,Ducati World Championship,game,4.99,9/21/07 00:00,35,163,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6270/header.jpg?t=1447351133
6300,Dreamfall: The Longest Journey,game,19.99,1/12/07 00:00,75,480,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6300/header.jpg?t=1479319342
6310,The Longest Journey,game,9.99,5/1/07 00:00,91,911,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6310/header.jpg?t=1479319224
6370,Bloodline Champions,game,0,10/28/11 00:00,79,1495,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6370/header.jpg?t=1455556466
6400,Joint Task Force,game,9.99,3/27/07 00:00,68,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6400/header.jpg?t=1447350970
6420,Nexus - The Jupiter Incident,game,9.99,7/3/07 00:00,77,399,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6420/header.jpg?t=1472036224
6510,Lost Planet‰ã¢: Extreme Condition,game,14.99,6/26/07 00:00,66,572,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6510/header.jpg?t=1447351039
6550,Devil May Cryå¨ 3 Special Edition,game,19.99,6/12/07 00:00,66,1689,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6550/header.jpg?t=1447351062
6600,Bullet Candy,game,3.99,2/14/07 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6600/header.jpg?t=1447350969
6800,Commandos: Behind Enemy Lines,game,4.99,3/15/07 00:00,,1135,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6800/header.jpg?t=1478799838
6810,Commandos: Beyond the Call of Duty,game,4.99,3/15/07 00:00,,308,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6810/header.jpg?t=1478799916
6830,Commandos 2: Men of Courage,game,4.99,3/15/07 00:00,87,1116,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6830/header.jpg?t=1455895816
6840,Commandos 3: Destination Berlin,game,4.99,3/15/07 00:00,72,503,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6840/header.jpg?t=1478799670
6850,Hitman 2: Silent Assassin,game,6.99,3/15/07 00:00,87,1326,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6850/header.jpg?t=1457718666
6860,Hitman: Blood Money,game,8.99,3/15/07 00:00,82,4667,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6860/header.jpg?t=1457719166
6870,Battlestations: Midway,game,6.99,3/15/07 00:00,76,254,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6870/header.jpg?t=1447350979
6880,Just Cause,game,6.99,3/15/07 00:00,75,1728,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6880/header.jpg?t=1455040223
6900,Hitman: Codename 47,game,6.99,3/15/07 00:00,73,1190,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6900/header.jpg?t=1457718464
6910,Deus Ex: Game of the Year Edition,game,6.99,3/29/07 00:00,90,4763,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6910/header.jpg?t=1478811896
6920,Deus Ex: Invisible War,game,6.99,3/29/07 00:00,80,766,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6920/header.jpg?t=1471975319
6980,Thief: Deadly Shadows,game,8.99,3/29/07 00:00,85,985,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/6980/header.jpg?t=1447350999
7000,Tomb Raider: Legend,game,6.99,3/29/07 00:00,82,1118,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7000/header.jpg?t=1447351003
7010,Project: Snowblind,game,5.99,3/29/07 00:00,76,127,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7010/header.jpg?t=1447351002
7020,Rogue Trooper,game,9.99,3/29/07 00:00,69,185,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7020/header.jpg?t=1478602473
7110,Jade Empire‰ã¢: Special Edition,game,14.99,2/27/07 00:00,81,844,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7110/header.jpg?t=1447350976
7200,Trackmania United Forever Star Edition,game,29.99,4/16/08 00:00,80,739,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7200/header.jpg?t=1447350986
7210,"Runaway, A Road Adventure",game,9.99,3/14/07 00:00,74,257,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7210/header.jpg?t=1447350992
7220,"Runaway, The Dream of The Turtle",game,9.99,3/14/07 00:00,,118,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7220/header.jpg?t=1447350993
7260,Loki,game,9.99,11/5/07 00:00,61,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7260/header.jpg?t=1447351152
7340,Azada,game,9.99,4/21/10 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7340/header.jpg?t=1447352866
7510,X-Blades,game,9.99,4/30/09 00:00,54,2107,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/7510/header.jpg?t=1488521542
7520,Two Worlds II,game,19.99,2/3/11 00:00,76,3841,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/7520/header.jpg?t=1461706663
7530,Two Worlds II Castle Defense,game,9.99,6/14/11 00:00,,239,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/7530/header.jpg?t=1447354252
7600,Sid Meier's Railroads!,game,9.99,5/4/07 00:00,77,1264,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7600/header.jpg?t=1490979241
7610,Railroad Tycoon 3,game,9.99,5/4/07 00:00,80,358,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7610/header.jpg?t=1447351028
7620,Railroad Tycoon II Platinum,game,4.99,5/4/07 00:00,89,355,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7620/header.jpg?t=1447351029
7650,X-COM: Terror From the Deep,game,4.99,5/4/07 00:00,,336,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7650/header.jpg?t=1447351033
7660,X-COM: Apocalypse,game,4.99,9/4/08 00:00,,348,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7660/header.jpg?t=1447351436
7670,BioShock‰ã¢,game,,8/21/07 00:00,96,18426,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7670/header.jpg?t=1474048228
7730,X-COM: Interceptor,game,4.99,9/4/08 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7730/header.jpg?t=1447351437
7760,X-COM: UFO Defense,game,4.99,9/4/08 00:00,,1811,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7760/header.jpg?t=1447351440
7770,X-COM: Enforcer,game,4.99,9/4/08 00:00,65,228,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7770/header.jpg?t=1447351445
7830,Men of War‰ã¢,game,4.99,5/6/09 00:00,80,1412,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7830/header.jpg?t=1447351820
7840,Death Trackå¨: Resurrection,game,2.99,5/6/09 00:00,53,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7840/header.jpg?t=1447351822
7860,NecroVision,game,4.99,5/20/09 00:00,63,581,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7860/header.jpg?t=1466975921
7940,Call of Dutyå¨ 4: Modern Warfareå¨,game,19.99,11/12/07 00:00,92,7374,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/7940/header.jpg?t=1485220597
7970,Cabela'så¨ Big Game Hunter‰ã¢ Trophy Bucks,game,19.99,5/16/08 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/7970/header.jpg?t=1447351196
8000,Tomb Raider: Anniversary,game,8.99,6/5/07 00:00,83,1307,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8000/header.jpg?t=1449850141
8080,Kane and Lynch: Dead Men‰ã¢,game,6.99,12/13/07 00:00,67,1273,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8080/header.jpg?t=1478892530
8100,Conflict: Denied Ops,game,5.99,2/8/08 00:00,58,105,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8100/header.jpg?t=1447351194
8140,Tomb Raider: Underworld,game,8.99,11/21/08 00:00,80,1320,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8140/header.jpg?t=1447351497
8170,Battlestations Pacific,game,8.99,5/13/09 00:00,74,1063,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8170/header.jpg?t=1478798895
8190,Just Cause 2,game,14.99,3/23/10 00:00,84,30386,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8190/header.jpg?t=1455040113
8200,Sam & Max 101: Culture Shock,game,,6/15/07 00:00,,205,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8200/header.jpg?t=1467148250
8210,Sam & Max 102: Situation: Comedy,game,,6/15/07 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8210/header.jpg?t=1467148302
8220,"Sam & Max 103: The Mole, the Mob and the Meatball",game,,6/15/07 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8220/header.jpg?t=1467148308
8230,Sam & Max 104: Abe Lincoln Must Die!,game,,6/15/07 00:00,,292,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8230/header.jpg?t=1467152245
8240,Sam & Max 105: Reality 2.0,game,,6/15/07 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8240/header.jpg?t=1467148323
8250,Sam & Max 106: Bright Side of the Moon,game,,6/15/07 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8250/header.jpg?t=1467148359
8260,Sam & Max 201: Ice Station Santa,game,,5/16/08 00:00,82,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8260/header.jpg?t=1467148618
8270,Sam & Max 202: Moai Better Blues,game,,5/16/08 00:00,80,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8270/header.jpg?t=1467148624
8280,Sam & Max 203: Night of the Raving Dead,game,,5/16/08 00:00,79,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8280/header.jpg?t=1467148630
8290,Sam & Max 204: Chariots of the Dogs,game,,5/16/08 00:00,85,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8290/header.jpg?t=1467148638
8300,Sam & Max 205: What&#146;s New Beelzebub?,game,,5/16/08 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8300/header.jpg?t=1467148719
8310,Bone: Out From Boneville,game,0,6/17/08 00:00,68,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8310/header.jpg?t=1447351351
8320,Bone: The Great Cow Race,game,0,6/17/08 00:00,76,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8320/header.jpg?t=1447351351
8330,Telltale Texas Hold ‰Û÷Em,game,2.99,6/17/08 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8330/header.jpg?t=1447351362
8340,Strong Bad's Cool Game for Attractive People: Season 1,game,19.99,12/18/08 00:00,82,194,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8340/header.jpg?t=1447351637
8350,Strong Bad's Cool Game for Attractive People: Episode 2,game,,,,,1,0,0,http://cdn.steamstatic.com.8686c.com/steam/apps/8350/header.jpg?t=1467151442
8360,Strong Bad's Cool Game for Attractive People: Episode 3,game,,,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8360/header.jpg?t=1467151448
8370,Strong Bad's Cool Game for Attractive People: Episode 4,game,,,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8370/header.jpg?t=1467151467
8380,Strong Bad's Cool Game for Attractive People: Episode 5,game,,,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8380/header.jpg?t=1467151472
8400,Geometry Wars: Retro Evolved,game,3.99,6/18/07 00:00,76,556,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8400/header.jpg?t=1447351073
8500,EVE Online,game,0,12/15/10 00:00,88,6432,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8500/header.jpg?t=1490797932
8600,RACE 07,game,3.99,10/15/07 00:00,83,1740,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8600/header.jpg?t=1478078194
8780,RACE On,game,7.99,10/16/09 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8780/header.jpg?t=1457551366
8790,GTR 2 FIA GT Racing Game,game,7.99,12/12/12 00:00,,150,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8790/header.jpg?t=1478078097
8800,Civilization IV: Beyond the Sword,game,9.99,7/24/07 00:00,86,1025,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8800/header.jpg?t=1447351092
8850,BioShockå¨ 2,game,,2/9/10 00:00,88,8326,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/8850/header.jpg?t=1474575603
8870,BioShock Infinite,game,29.99,3/25/13 00:00,94,64690,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/8870/header.jpg?t=1486444091
8880,Freedom Force,game,4.99,5/29/09 00:00,90,276,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8880/header.jpg?t=1447351869
8890,Freedom Force vs. the Third Reich,game,4.99,5/29/09 00:00,,109,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8890/header.jpg?t=1447352162
8930,Sid Meier's Civilizationå¨ V,game,29.99,9/21/10 00:00,90,107875,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/8930/header.jpg?t=1490021806
8970,Axel & Pixel,game,4.99,10/6/10 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8970/header.jpg?t=1447353572
8980,Borderlands,game,19.99,10/26/09 00:00,81,18165,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/8980/header.jpg?t=1447366534
9000,Spear of Destiny,game,2.99,8/3/07 00:00,,147,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9000/header.jpg?t=1447351109
9010,Return to Castle Wolfenstein,game,4.99,8/3/07 00:00,88,1864,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9010/header.jpg?t=1447351110
9030,QUAKE Mission Pack 2: Dissolution of Eternity,game,2.99,8/3/07 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9030/header.jpg?t=1447351113
9040,QUAKE Mission Pack 1: Scourge of Armagon,game,2.99,8/3/07 00:00,,132,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9040/header.jpg?t=1447351112
9050,DOOM 3,game,0,8/3/07 00:00,87,1940,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9050/header.jpg?t=1447351113
9060,HeXen II,game,4.99,8/3/07 00:00,,154,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9060/header.jpg?t=1447351114
9160,Master Levels for Doom II,game,0,8/3/07 00:00,,213,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9160/header.jpg?t=1447351119
9180,Commander Keen,game,4.99,8/3/07 00:00,,591,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9180/header.jpg?t=1447351096
9200,RAGE,game,9.99,10/3/11 00:00,79,8935,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9200/header.jpg?t=1447353435
9310,"Warhammerå¨ 40,000: Dawn of Warå¨ ‰ÛÒ Winter Assault",game,12.99,8/7/07 00:00,,450,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9310/header.jpg?t=1472591898
9340,Company of Heroes: Opposing Fronts,game,19.99,9/24/07 00:00,87,510,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9340/header.jpg?t=1478040994
9350,Supreme Commander,game,14.99,9/28/11 00:00,86,893,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9350/header.jpg?t=1472039646
9420,Supreme Commander: Forged Alliance,game,14.99,9/28/11 00:00,81,3534,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9420/header.jpg?t=1472039648
9450,"Warhammerå¨ 40,000: Dawn of Warå¨ - Soulstorm",game,12.99,3/5/08 00:00,,3401,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9450/header.jpg?t=1447351235
9460,Frontlines‰ã¢: Fuel of War‰ã¢,game,19.99,2/29/08 00:00,73,489,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9460/header.jpg?t=1471962178
9480,Saints Row 2,game,9.99,1/7/09 00:00,72,7750,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/9480/header.jpg?t=1479286077
9500,Gish,game,9.99,7/20/07 00:00,80,228,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/9500/header.jpg?t=1447351091
9710,Desperados 2: Cooper's Revenge,game,9.99,3/12/08 00:00,66,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9710/header.jpg?t=1472035505
9730,Tycoon City: New York,game,9.99,3/12/08 00:00,67,114,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9730/header.jpg?t=1486757370
9760,Act of War: High Treason,game,2.99,3/12/08 00:00,74,122,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9760/header.jpg?t=1447351138
9800,Death to Spies,game,4.99,3/12/08 00:00,69,472,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9800/header.jpg?t=1466975904
9850,Codename: Panzers - Cold War,game,14.99,5/6/09 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9850/header.jpg?t=1471957044
9880,Champions Online,game,0,6/14/11 00:00,72,2377,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9880/header.jpg?t=1478044277
9900,Star Trek Online,game,0,1/31/12 00:00,76,8032,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9900/header.jpg?t=1490365954
9930,Test Drive Unlimited 2,game,19.99,2/1/11 00:00,72,6581,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9930/header.jpg?t=1447353252
9940,Blade Kitten,game,2.99,5/22/14 00:00,52,757,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9940/header.jpg?t=1447353463
9960,Haunted House‰ã¢,game,5.99,9/28/10 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9960/header.jpg?t=1447353580
9970,Star Raiders,game,9.99,5/11/11 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9970/header.jpg?t=1447354208
9980,The UnderGarden,game,6.99,11/10/10 00:00,67,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/9980/header.jpg?t=1447353643
10090,Call of Duty: World at War,game,19.99,11/18/08 00:00,83,15705,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10090/header.jpg?t=1480110912
10100,King's Quest‰ã¢ Collection,game,19.99,7/23/09 00:00,,117,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10100/header.jpg?t=1481829482
10110,Space Quest‰ã¢ Collection,game,19.99,7/23/09 00:00,,143,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10110/header.jpg?t=1472516706
10120,Aces of the Galaxy‰ã¢,game,9.99,7/23/09 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10120/header.jpg?t=1447352326
10130,TimeShift‰ã¢,game,19.99,7/23/09 00:00,71,635,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10130/header.jpg?t=1481829522
10140,3D Ultra‰ã¢ Minigolf Adventures,game,9.99,7/23/09 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10140/header.jpg?t=1447351838
10150,Prototype‰ã¢,game,59.99,6/10/09 00:00,79,2738,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10150/header.jpg?t=1464729751
10180,Call of Dutyå¨: Modern Warfareå¨ 2,game,19.99,11/11/09 00:00,86,25859,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/10180/header.jpg?t=1485261304
10220,Postal III,game,11.99,2/17/12 00:00,24,1202,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10220/header.jpg?t=1487954225
10230,Dead Mountaineer's Hotel,game,7.99,10/28/11 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10230/header.jpg?t=1447354813
10240,A Stroke of Fate: Operation Valkyrie,game,6.99,10/28/11 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10240/header.jpg?t=1447354813
10250,PT Boats: Knights of the Sea,game,6.99,10/28/11 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10250/header.jpg?t=1447354639
10260,PT Boats: South Gambit,game,6.99,10/28/11 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10260/header.jpg?t=1447354640
10270,Disciples III: Reincarnation,game,9.99,2/14/14 00:00,,596,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10270/header.jpg?t=1447360373
10460,The Club‰ã¢,game,14.99,2/20/08 00:00,67,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10460/header.jpg?t=1447351238
10500,Empire: Total War‰ã¢,game,19.99,3/3/09 00:00,90,12818,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/10500/header.jpg?t=1488984275
10520,Beijing 2008‰ã¢ - The Official Video Game of the Olympic Games,game,,8/14/08 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10520/header.jpg?t=1447351404
10530,Space Siege,game,14.99,8/14/08 00:00,60,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10530/header.jpg?t=1447351419
10680,Aliens vs. Predator‰ã¢,game,14.99,2/16/10 00:00,68,8146,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/10680/header.jpg?t=1447352374
11020,TrackMania Nations Forever,game,0,4/16/08 00:00,,6140,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11020/header.jpg?t=1453844618
11040,Sherlock Holmes - Nemesis,game,9.99,8/7/08 00:00,71,110,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11040/header.jpg?t=1464276748
11050,Dracula Origin,game,9.99,8/7/08 00:00,70,117,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11050/header.jpg?t=1478082053
11130,Sherlock Holmes: The Mystery of the Mummy,game,0,8/6/09 00:00,61,139,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11130/header.jpg?t=1478618014
11140,Sherlock Holmes: The Awakened - Remastered Edition,game,9.99,8/6/09 00:00,72,152,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11140/header.jpg?t=1464276761
11150,Sherlock Holmes: The Silver Earring,game,9.99,8/6/09 00:00,68,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11150/header.jpg?t=1464276826
11180,Sherlock Holmes: The Mystery of the Persian Carpet,game,9.99,,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11180/header.jpg?t=1464277128
11190,Sherlock Holmes versus Jack the Ripper,game,9.99,12/23/09 00:00,73,295,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11190/header.jpg?t=1464276576
11200,Shadowgrounds Survivor,game,9.99,11/14/07 00:00,79,494,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/11200/header.jpg?t=1476272913
11230,Gumboy Tournament,game,2.99,5/19/08 00:00,,507,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/11230/header.jpg?t=1490107858
